ID,Country,Latitude,Longitude,ground_surface_elevation_m,parameter_type,unit,unique_well_id
20183530,AUS,-36.1878197,146.6306246,,Water depth [from the ground surface],m,AUS_20183530
20183540,AUS,-36.1641813,146.7474353,,Water depth [from the ground surface],m,AUS_20183540
20183549,AUS,-37.5357607,144.0856865,,Water depth [from the ground surface],m,AUS_20183549
20183553,AUS,-36.455767,144.9244917,,Water depth [from the ground surface],m,AUS_20183553
20183571,AUS,-36.2701266,144.5523577,,Water depth [from the ground surface],m,AUS_20183571
20183599,AUS,-36.264395,145.0330531,,Water depth [from the ground surface],m,AUS_20183599
20183605,AUS,-38.28889,145.6190068,,Water depth [from the ground surface],m,AUS_20183605
20183610,AUS,-35.9385861,145.0574055,,Water depth [from the ground surface],m,AUS_20183610
20183621,AUS,-35.9065933,143.5759261,,Water depth [from the ground surface],m,AUS_20183621
20183631,AUS,-37.9171534,146.9184947,,Water depth [from the ground surface],m,AUS_20183631
20183643,AUS,-36.2235702,144.8523966,,Water depth [from the ground surface],m,AUS_20183643
20183661,AUS,-37.9200157,146.9310806,,Water depth [from the ground surface],m,AUS_20183661
20183664,AUS,-38.1061828,146.729571,,Water depth [from the ground surface],m,AUS_20183664
20183671,AUS,-38.6719451,145.7923226,,Water depth [from the ground surface],m,AUS_20183671
20183681,AUS,-36.3627433,145.4564268,,Water depth [from the ground surface],m,AUS_20183681
20183684,AUS,-36.1176611,145.6530347,,Water depth [from the ground surface],m,AUS_20183684
20183685,AUS,-36.4827196,145.1141728,,Water depth [from the ground surface],m,AUS_20183685
20183688,AUS,-36.3272271,145.4091019,,Water depth [from the ground surface],m,AUS_20183688
20183690,AUS,-36.2911656,145.104504,,Water depth [from the ground surface],m,AUS_20183690
20183692,AUS,-36.2693134,145.0408459,,Water depth [from the ground surface],m,AUS_20183692
20183705,AUS,-36.4093086,145.2968117,,Water depth [from the ground surface],m,AUS_20183705
20183707,AUS,-36.1286922,145.6130221,,Water depth [from the ground surface],m,AUS_20183707
20183709,AUS,-36.1277134,144.6871621,,Water depth [from the ground surface],m,AUS_20183709
20183713,AUS,-36.1157413,141.0237822,,Water depth [from the ground surface],m,AUS_20183713
20183721,AUS,-36.7282716,146.9755125,,Water depth [from the ground surface],m,AUS_20183721
20183725,AUS,-36.1176611,145.6530347,,Water depth [from the ground surface],m,AUS_20183725
20183748,AUS,-36.2241401,144.546618,,Water depth [from the ground surface],m,AUS_20183748
20183772,AUS,-34.1842345,142.1886007,,Water depth [from the ground surface],m,AUS_20183772
20183796,AUS,-36.7491555,141.1463559,,Water depth [from the ground surface],m,AUS_20183796
20183797,AUS,-35.958156,145.0131911,,Water depth [from the ground surface],m,AUS_20183797
20183798,AUS,-36.4208438,145.4644662,,Water depth [from the ground surface],m,AUS_20183798
20183799,AUS,-36.1293758,145.6533559,,Water depth [from the ground surface],m,AUS_20183799
20183815,AUS,-36.2161761,145.5458717,,Water depth [from the ground surface],m,AUS_20183815
20183816,AUS,-36.3629317,145.4543107,,Water depth [from the ground surface],m,AUS_20183816
20183820,AUS,-36.4387894,144.9694375,,Water depth [from the ground surface],m,AUS_20183820
20183894,AUS,-34.257289,142.233519,,Water depth [from the ground surface],m,AUS_20183894
20183898,AUS,-38.1791154,146.7455177,,Water depth [from the ground surface],m,AUS_20183898
20183907,AUS,-36.0472011,145.204198,,Water depth [from the ground surface],m,AUS_20183907
20183908,AUS,-36.7187174,141.0548912,,Water depth [from the ground surface],m,AUS_20183908
20183912,AUS,-36.2158748,145.5329679,,Water depth [from the ground surface],m,AUS_20183912
20183914,AUS,-36.4166776,145.5331322,,Water depth [from the ground surface],m,AUS_20183914
20183917,AUS,-36.3415217,145.4011012,,Water depth [from the ground surface],m,AUS_20183917
20183926,AUS,-36.1994774,145.0572215,,Water depth [from the ground surface],m,AUS_20183926
20183929,AUS,-36.4003811,144.9338886,,Water depth [from the ground surface],m,AUS_20183929
20183930,AUS,-36.4171461,144.956522,,Water depth [from the ground surface],m,AUS_20183930
20183932,AUS,-38.0753252,146.8883304,,Water depth [from the ground surface],m,AUS_20183932
20183933,AUS,-36.393355,145.2973076,,Water depth [from the ground surface],m,AUS_20183933
20183935,AUS,-36.4247246,144.9537185,,Water depth [from the ground surface],m,AUS_20183935
20183966,AUS,-37.2069832,143.3477641,,Water depth [from the ground surface],m,AUS_20183966
20183973,AUS,-36.2697339,144.4397253,,Water depth [from the ground surface],m,AUS_20183973
20183974,AUS,-36.2702714,144.5669371,,Water depth [from the ground surface],m,AUS_20183974
20183975,AUS,-36.2551503,144.6868676,,Water depth [from the ground surface],m,AUS_20183975
20183991,AUS,-37.5209283,141.2914434,,Water depth [from the ground surface],m,AUS_20183991
20183996,AUS,-35.9467161,145.6805207,,Water depth [from the ground surface],m,AUS_20183996
20184003,AUS,-37.9658029,144.6711131,,Water depth [from the ground surface],m,AUS_20184003
20184011,AUS,-38.0766722,146.9618893,,Water depth [from the ground surface],m,AUS_20184011
20184018,AUS,-36.4152327,145.5134965,,Water depth [from the ground surface],m,AUS_20184018
20184023,AUS,-36.1308487,145.6278821,,Water depth [from the ground surface],m,AUS_20184023
20184028,AUS,-36.372403,145.0964899,,Water depth [from the ground surface],m,AUS_20184028
20184029,AUS,-36.4360614,145.0672909,,Water depth [from the ground surface],m,AUS_20184029
20184030,AUS,-36.4045534,145.3451591,,Water depth [from the ground surface],m,AUS_20184030
20184033,AUS,-36.424533,144.9306337,,Water depth [from the ground surface],m,AUS_20184033
20184038,AUS,-36.4339967,145.0685941,,Water depth [from the ground surface],m,AUS_20184038
20184041,AUS,-36.2678244,144.9986645,,Water depth [from the ground surface],m,AUS_20184041
20184042,AUS,-38.0539267,146.8737769,,Water depth [from the ground surface],m,AUS_20184042
20184046,AUS,-35.9963501,141.2546876,,Water depth [from the ground surface],m,AUS_20184046
20184047,AUS,-35.2394126,141.3621121,,Water depth [from the ground surface],m,AUS_20184047
20184053,AUS,-36.2635619,145.4670799,,Water depth [from the ground surface],m,AUS_20184053
20184062,AUS,-36.2489608,144.8337663,,Water depth [from the ground surface],m,AUS_20184062
20184077,AUS,-38.1044588,147.180085,,Water depth [from the ground surface],m,AUS_20184077
20184078,AUS,-36.0392542,145.5066718,,Water depth [from the ground surface],m,AUS_20184078
20184094,AUS,-38.0626822,144.3988067,,Water depth [from the ground surface],m,AUS_20184094
20184097,AUS,-35.9133105,145.6095446,,Water depth [from the ground surface],m,AUS_20184097
20184098,AUS,-37.9685855,141.798043,,Water depth [from the ground surface],m,AUS_20184098
20184099,AUS,-35.9593255,144.9742825,,Water depth [from the ground surface],m,AUS_20184099
20184103,AUS,-36.4253754,145.5428951,,Water depth [from the ground surface],m,AUS_20184103
20184107,AUS,-36.2710228,145.460614,,Water depth [from the ground surface],m,AUS_20184107
20184115,AUS,-36.3779284,145.3202076,,Water depth [from the ground surface],m,AUS_20184115
20184116,AUS,-36.4381959,145.052469,,Water depth [from the ground surface],m,AUS_20184116
20184122,AUS,-38.0890905,146.866558,,Water depth [from the ground surface],m,AUS_20184122
20184123,AUS,-38.0573997,146.9667433,,Water depth [from the ground surface],m,AUS_20184123
20184130,AUS,-36.4083361,145.2892261,,Water depth [from the ground surface],m,AUS_20184130
20184143,AUS,-37.0322813,142.7062895,,Water depth [from the ground surface],m,AUS_20184143
20184164,AUS,-36.2407055,144.565768,,Water depth [from the ground surface],m,AUS_20184164
20184182,AUS,-34.1842345,142.1886007,,Water depth [from the ground surface],m,AUS_20184182
20184202,AUS,-37.9626754,141.6280665,,Water depth [from the ground surface],m,AUS_20184202
20184224,AUS,-36.4720456,145.3142389,,Water depth [from the ground surface],m,AUS_20184224
20184275,AUS,-35.6942863,144.1302355,,Water depth [from the ground surface],m,AUS_20184275
20184287,AUS,-35.7395504,141.3738337,,Water depth [from the ground surface],m,AUS_20184287
20184289,AUS,-37.6937501,143.0043783,,Water depth [from the ground surface],m,AUS_20184289
20184290,AUS,-36.4070504,144.9338717,,Water depth [from the ground surface],m,AUS_20184290
20184293,AUS,-36.0256552,145.9968697,,Water depth [from the ground surface],m,AUS_20184293
20184295,AUS,-38.0892295,147.0252661,,Water depth [from the ground surface],m,AUS_20184295
20184298,AUS,-38.0579384,146.9109148,,Water depth [from the ground surface],m,AUS_20184298
20184299,AUS,-36.6926258,145.8706826,,Water depth [from the ground surface],m,AUS_20184299
20184301,AUS,-35.8860467,145.21219,,Water depth [from the ground surface],m,AUS_20184301
20184302,AUS,-35.3402791,141.1484079,,Water depth [from the ground surface],m,AUS_20184302
20184303,AUS,-35.9976221,144.9550831,,Water depth [from the ground surface],m,AUS_20184303
20184304,AUS,-36.3269619,145.4328247,,Water depth [from the ground surface],m,AUS_20184304
20184308,AUS,-36.2745909,145.3829997,,Water depth [from the ground surface],m,AUS_20184308
20184309,AUS,-36.4350806,145.44191,,Water depth [from the ground surface],m,AUS_20184309
20184328,AUS,-36.4044267,144.9058336,,Water depth [from the ground surface],m,AUS_20184328
20184333,AUS,-36.4396005,145.0307859,,Water depth [from the ground surface],m,AUS_20184333
20184338,AUS,-36.2827839,145.0180332,,Water depth [from the ground surface],m,AUS_20184338
20184346,AUS,-36.21791,145.5089686,,Water depth [from the ground surface],m,AUS_20184346
20184363,AUS,-36.3435531,143.9523343,,Water depth [from the ground surface],m,AUS_20184363
20184381,AUS,-34.1144974,141.9056496,,Water depth [from the ground surface],m,AUS_20184381
20184382,AUS,-34.1435503,141.327834,,Water depth [from the ground surface],m,AUS_20184382
20184394,AUS,-35.9824106,145.5790408,,Water depth [from the ground surface],m,AUS_20184394
20184406,AUS,-36.4102111,144.9462567,,Water depth [from the ground surface],m,AUS_20184406
20184408,AUS,-36.353038,145.3714681,,Water depth [from the ground surface],m,AUS_20184408
20185725,AUS,-35.9485358,145.660209,,Water depth [from the ground surface],m,AUS_20185725
20185736,AUS,-36.5674242,145.2977469,,Water depth [from the ground surface],m,AUS_20185736
20185739,AUS,-36.4105646,144.9325418,,Water depth [from the ground surface],m,AUS_20185739
20185741,AUS,-36.4238079,144.9394779,,Water depth [from the ground surface],m,AUS_20185741
20185753,AUS,-36.3703845,144.6136262,,Water depth [from the ground surface],m,AUS_20185753
20185755,AUS,-36.2982563,143.8051935,,Water depth [from the ground surface],m,AUS_20185755
20185758,AUS,-36.1533047,141.7255868,,Water depth [from the ground surface],m,AUS_20185758
20185759,AUS,-36.7163857,141.4417496,,Water depth [from the ground surface],m,AUS_20185759
20185769,AUS,-36.4119634,146.4548386,,Water depth [from the ground surface],m,AUS_20185769
20185782,AUS,-37.3113388,143.8061213,,Water depth [from the ground surface],m,AUS_20185782
20185783,AUS,-36.7720666,145.2129644,,Water depth [from the ground surface],m,AUS_20185783
20185855,AUS,-38.0363067,147.1056476,,Water depth [from the ground surface],m,AUS_20185855
20185883,AUS,-36.26764,145.0316076,,Water depth [from the ground surface],m,AUS_20185883
20185897,AUS,-38.4379257,142.6884374,,Water depth [from the ground surface],m,AUS_20185897
20185907,AUS,-37.309484,144.7129877,,Water depth [from the ground surface],m,AUS_20185907
20185908,AUS,-37.48313,143.9742554,,Water depth [from the ground surface],m,AUS_20185908
20185936,AUS,-36.6331262,144.8062079,,Water depth [from the ground surface],m,AUS_20185936
20185974,AUS,-36.3745643,146.5254457,,Water depth [from the ground surface],m,AUS_20185974
20185982,AUS,-36.0843257,146.7341247,,Water depth [from the ground surface],m,AUS_20185982
20185984,AUS,-36.0660162,146.1694245,,Water depth [from the ground surface],m,AUS_20185984
20186012,AUS,-34.9526352,143.3066273,,Water depth [from the ground surface],m,AUS_20186012
20186014,AUS,-36.4177317,145.5190888,,Water depth [from the ground surface],m,AUS_20186014
20186032,AUS,-37.0000052,143.300886,,Water depth [from the ground surface],m,AUS_20186032
20186044,AUS,-36.4298508,144.9052895,,Water depth [from the ground surface],m,AUS_20186044
20186048,AUS,-36.2744009,145.0254887,,Water depth [from the ground surface],m,AUS_20186048
20186062,AUS,-36.61166,146.792488,,Water depth [from the ground surface],m,AUS_20186062
20186064,AUS,-36.6032701,144.0101606,,Water depth [from the ground surface],m,AUS_20186064
20186070,AUS,-38.0372507,143.626774,,Water depth [from the ground surface],m,AUS_20186070
20186072,AUS,-36.2279062,146.2763728,,Water depth [from the ground surface],m,AUS_20186072
20186078,AUS,-36.2693708,144.8664436,,Water depth [from the ground surface],m,AUS_20186078
20186081,AUS,-37.3472116,142.6216991,,Water depth [from the ground surface],m,AUS_20186081
20186082,AUS,-38.0620215,147.2241047,,Water depth [from the ground surface],m,AUS_20186082
20186122,AUS,-36.6487603,145.8432955,,Water depth [from the ground surface],m,AUS_20186122
20186141,AUS,-36.371826,144.97069,,Water depth [from the ground surface],m,AUS_20186141
20186148,AUS,-36.2610072,144.6248577,,Water depth [from the ground surface],m,AUS_20186148
20186171,AUS,-36.3128233,145.1904252,,Water depth [from the ground surface],m,AUS_20186171
20186198,AUS,-36.015103,145.3291331,,Water depth [from the ground surface],m,AUS_20186198
20186234,AUS,-37.2774324,144.7681413,,Water depth [from the ground surface],m,AUS_20186234
20186262,AUS,-36.5885218,144.8111261,,Water depth [from the ground surface],m,AUS_20186262
20186267,AUS,-36.2760324,145.0241535,,Water depth [from the ground surface],m,AUS_20186267
20186293,AUS,-37.9816362,146.7620036,,Water depth [from the ground surface],m,AUS_20186293
20186305,AUS,-36.8661112,141.1122838,,Water depth [from the ground surface],m,AUS_20186305
20186313,AUS,-36.4233181,146.6467253,,Water depth [from the ground surface],m,AUS_20186313
20186315,AUS,-36.3878163,146.5239134,,Water depth [from the ground surface],m,AUS_20186315
20186327,AUS,-36.1754298,146.7212625,,Water depth [from the ground surface],m,AUS_20186327
20186328,AUS,-36.0274816,146.435732,,Water depth [from the ground surface],m,AUS_20186328
20186329,AUS,-36.2281689,146.277078,,Water depth [from the ground surface],m,AUS_20186329
20186470,AUS,-36.4583105,144.8247228,,Water depth [from the ground surface],m,AUS_20186470
20186473,AUS,-36.4375134,145.2607814,,Water depth [from the ground surface],m,AUS_20186473
20186476,AUS,-36.3123133,145.0885304,,Water depth [from the ground surface],m,AUS_20186476
20186489,AUS,-35.3991878,142.5791984,,Water depth [from the ground surface],m,AUS_20186489
20186490,AUS,-36.0388898,145.7149554,,Water depth [from the ground surface],m,AUS_20186490
20186491,AUS,-35.987495,145.7614998,,Water depth [from the ground surface],m,AUS_20186491
20186493,AUS,-35.9539152,145.6001099,,Water depth [from the ground surface],m,AUS_20186493
20186504,AUS,-36.414239,144.9446928,,Water depth [from the ground surface],m,AUS_20186504
20186509,AUS,-36.3433931,145.1050539,,Water depth [from the ground surface],m,AUS_20186509
20186513,AUS,-36.3058255,141.0917564,,Water depth [from the ground surface],m,AUS_20186513
20186519,AUS,-38.3186134,142.4910586,,Water depth [from the ground surface],m,AUS_20186519
20186550,AUS,-38.3734998,145.5582607,,Water depth [from the ground surface],m,AUS_20186550
20186595,AUS,-36.8974908,144.5906859,,Water depth [from the ground surface],m,AUS_20186595
20186600,AUS,-36.0450297,147.1223314,,Water depth [from the ground surface],m,AUS_20186600
20186601,AUS,-36.0391495,146.4470909,,Water depth [from the ground surface],m,AUS_20186601
20186617,AUS,-34.1907106,141.2097029,,Water depth [from the ground surface],m,AUS_20186617
20186630,AUS,-36.547352,144.8990234,,Water depth [from the ground surface],m,AUS_20186630
20186647,AUS,-36.8064631,141.3434599,,Water depth [from the ground surface],m,AUS_20186647
20186654,AUS,-36.6608745,145.2000148,,Water depth [from the ground surface],m,AUS_20186654
20186706,AUS,-36.8191022,145.4649549,,Water depth [from the ground surface],m,AUS_20186706
